"GRUPEDAD";"DEPARTAMENTO";"VALOR";"ANO";"SEXO";"SEXO_ID";"CODDEP";"LINK"
"8.35-39";"Victoria";2893,0175371449;2025;"Ambos Sexos";0;105;"30105"
"9.40-44";"Victoria";2655,99511746463;2025;"Ambos Sexos";0;105;"30105"
"10.45-49";"Victoria";2639,49151989119;2025;"Ambos Sexos";0;105;"30105"
"11.50-54";"Victoria";2303,44872431106;2025;"Ambos Sexos";0;105;"30105"
"12.55-59";"Victoria";1955,0664157181;2025;"Ambos Sexos";0;105;"30105"
"13.60-64";"Victoria";1928,3696182976;2025;"Ambos Sexos";0;105;"30105"
"14.65-69";"Victoria";1632,55244175685;2025;"Ambos Sexos";0;105;"30105"
"15.70-74";"Victoria";1524,36176562749;2025;"Ambos Sexos";0;105;"30105"
"16.75-79";"Victoria";1135,28897700057;2025;"Ambos Sexos";0;105;"30105"
"17.80 y más";"Victoria";1611,05286416901;2025;"Ambos Sexos";0;105;"30105"
"18.TOTAL";"Villaguay";49837,9999977556;2010;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4374,04700343719;2010;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4609,77114888366;2010;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";5215,00696112738;2010;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4924,96231347031;2010;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";3971,19439566954;2010;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3483,72666475247;2010;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3207,25131318224;2010;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";2961,37909589275;2010;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";2700,24295465377;2010;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2521,35254958651;2010;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2384,8370333323;2010;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2195,61793977112;2010;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";1983,38987557072;2010;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";1723,01935845391;2010;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1287,69106684826;2010;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1016,18371575707;2010;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1278,32660736643;2010;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";50058,999997675;2011;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4383,40019271861;2011;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4540,50622966709;2011;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";5153,74345529986;2011;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4962,69044875364;2011;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4014,96102823219;2011;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3470,23204016252;2011;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3221,73329766378;2011;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3038,49993547663;2011;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";2731,04906188789;2011;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2519,85566394374;2011;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2400,32444700846;2011;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2209,00840755251;2011;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2013,16735572262;2011;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";1760,12418525473;2011;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1308,70544942644;2011;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1025,83501270964;2011;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1305,1637861946;2011;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";50529,9999976044;2012;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4419,95914000722;2012;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4505,96408134142;2012;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";5105,04278016423;2012;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";5004,50745791825;2012;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4094,33902550569;2012;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3482,35344108911;2012;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3234,29185166091;2012;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3129,70590496726;2012;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";2791,53677666021;2012;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2527,07312152988;2012;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2430,25924188844;2012;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2231,22381786587;2012;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2050,46287241544;2012;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";1805,95359385194;2012;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1339,43998053334;2012;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1040,70699363008;2012;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1337,17991657518;2012;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";50818,9999975426;2013;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4442,33200091258;2013;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4464,99359583588;2013;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";5028,47225682293;2013;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";5007,76330214137;2013;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4166,15819709311;2013;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3491,20318799809;2013;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3223,69352840537;2013;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3202,60148169044;2013;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";2854,46617297682;2013;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2526,87616351118;2013;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2450,95962505145;2013;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2244,87798443412;2013;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2078,52111682135;2013;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";1845,27766850833;2013;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1369,09676600351;2013;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1054,13067513159;2013;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1367,57627420448;2013;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";51102,9999974816;2014;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4465,48142846037;2014;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4432,98756129726;2014;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4949,96263359718;2014;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4991,8151878349;2014;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4235,04093475257;2014;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3510,78127552275;2014;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3209,03019401796;2014;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3262,2750517989;2014;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";2926,99460758189;2014;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2533,85231583547;2014;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2467,78983638876;2014;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2259,43911113863;2014;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2103,53119853417;2014;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";1883,82144510501;2014;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1401,09082570327;2014;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1070,11552555243;2014;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1398,99086436012;2014;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";51380,9999974196;2015;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4487,5682905284;2015;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4408,36465351344;2015;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4876,16105853092;2015;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4958,04862904702;2015;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4293,02341307715;2015;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3542,35516341182;2015;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3196,25012931052;2015;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3303,41909377261;2015;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3006,57573935389;2015;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2552,95123380589;2015;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2478,00660412026;2015;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2276,81002368629;2015;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2125,36096361716;2015;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";1920,37102320262;2015;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1435,39444773989;2015;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1089,05328580312;2015;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1431,28624489857;2015;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";51650,9999973524;2016;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4473,08472710804;2016;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4424,67698803229;2016;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4810,89390743991;2016;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4907,72932390061;2016;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4333,73164925346;2016;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3588,69604706172;2016;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3189,06253575758;2016;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3323,35386732175;2016;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3089,18336495041;2016;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2586,51602676471;2016;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2481,48427221332;2016;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2296,86518298874;2016;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2144,18374274239;2016;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";1954,99252415471;2016;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1470,84527346991;2016;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1111,39814997621;2016;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1464,30241421661;2016;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";51913,9999972838;2017;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4456,8724932913;2017;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4444,9850755383;2017;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4756,93817029817;2017;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4843,32995037573;2017;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4355,44012288405;2017;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3648,2441234363;2017;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3188,99892760198;2017;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3324,75292407168;2017;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3170,13024872631;2017;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2634,46915275954;2017;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2480,87945155693;2017;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2318,94681985205;2017;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2160,77948783548;2017;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";1987,10238621733;2017;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1506,722290634;2017;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1136,87119833437;2017;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1498,53717387029;2017;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";52168,9999972142;2018;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4438,80667632347;2018;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4467,1604844454;2018;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4713,84583732696;2018;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4770,41209285515;2018;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4358,93931501274;2018;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3714,08720272708;2018;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3197,21908559394;2018;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3313,79454905205;2018;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3243,74630164621;2018;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2693,88066888934;2018;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2481,81674403529;2018;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2340,17202700716;2018;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2176,85961671586;2018;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";2016,67085018747;2018;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1541,92286281923;2018;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1165,03660672894;2018;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1534,62907584785;2018;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";52413,9999971437;2019;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4418,3621417153;2019;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4489,89102791457;2019;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4679,79813927592;2019;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4695,60511160738;2019;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4344,88215556708;2019;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3776,84462137281;2019;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3215,05406946919;2019;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3298,79139072627;2019;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3303,72676633208;2019;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2762,40389471318;2019;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2489,50935097095;2019;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2357,69443885868;2019;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2193,12119725533;2019;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";2043,68263024297;2019;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1576,48021189442;2019;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1194,92977392316;2019;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1573,22307530439;2019;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";52650,9999970698;2020;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4395,90365146106;2020;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4511,27436977841;2020;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4653,67239444733;2020;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4625,36291083597;2020;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4314,8944268381;2020;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3829,83423082364;2020;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3243,70710331809;2020;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3285,87364478816;2020;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3345,05796590176;2020;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2837,38777494067;2020;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2508,92519269092;2020;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2368,83033874218;2020;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2212,22772133167;2020;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";2067,29244415351;2020;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1609,47149682539;2020;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1226,99340325425;2020;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1614,29092693872;2020;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";52875,9999969789;2021;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4370,35311956154;2021;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4496,39521184635;2021;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4670,00650177396;2021;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4562,63597390779;2021;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4269,92931616052;2021;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3866,96420994321;2021;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3285,42781876205;2021;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3278,16312319822;2021;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3364,99396687672;2021;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2914,92389065441;2021;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2542,60507681537;2021;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2373,0328687125;2021;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2233,78905481829;2021;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";2087,75723952061;2021;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1640,7126589109;2021;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1260,03640801099;2021;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1658,27355750552;2021;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";53091,9999968821;2022;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4342,65035180347;2022;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4479,66169579444;2022;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4690,43290018035;2022;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4510,89219043532;2022;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4212,18293533791;2022;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3886,51885026481;2022;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3339,45729002331;2022;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3277,58675802337;2022;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3366,26862766441;2022;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";2990,89857607866;2022;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2589,98950656615;2022;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2373,76667809995;2022;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2256,87861174974;2022;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";2106,40159417226;2022;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1669,60485089278;2022;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1293,45250924927;2022;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1705,35607054593;2022;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";53296,9999967781;2023;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";2112,69054300566;2023;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";2109,81591313111;2023;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";2248,40143142917;2023;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";2163,26484031476;2023;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";2071,08176326684;2023;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";1926,76196245711;2023;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";1735,18318159505;2023;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";1637,86516464975;2023;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";1648,29933367135;2023;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";1536,28243831112;2023;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";1314,68920115153;2023;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";1209,10461170048;2023;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";1204,36298025333;2023;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";1131,95171448769;2023;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";913,836076090371;2023;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";729,441735096721;2023;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1755,82410482412;2023;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";53490,9999966722;2024;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4280,72513935345;2024;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4439,70410806826;2024;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4735,55151981491;2024;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4435,87527493562;2024;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4080,07395934959;2024;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3876,28733279416;2024;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3455,44207597332;2024;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3303,44833582891;2024;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3339,26108628285;2024;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";3116,24352271561;2024;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2716,01180159789;2024;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2383,80863589371;2024;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2297,49513252709;2024;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";2142,01704949195;2024;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1721,23965998314;2024;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1358,47709968155;2024;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1809,33826238015;2024;"Ambos Sexos";0;113;"30113"
"18.TOTAL";"Villaguay";53674,0000099374;2025;"Ambos Sexos";0;113;"30113"
"1.0-4";"Villaguay";4247,23290297578;2025;"Ambos Sexos";0;113;"30113"
"2.5-9";"Villaguay";4416,39669794185;2025;"Ambos Sexos";0;113;"30113"
"3.10-14";"Villaguay";4756,73058182186;2025;"Ambos Sexos";0;113;"30113"
"4.15-19";"Villaguay";4409,87380665107;2025;"Ambos Sexos";0;113;"30113"
"5.20-24";"Villaguay";4016,81455764579;2025;"Ambos Sexos";0;113;"30113"
"6.25-29";"Villaguay";3848,33063715641;2025;"Ambos Sexos";0;113;"30113"
"7.30-34";"Villaguay";3502,96380155366;2025;"Ambos Sexos";0;113;"30113"
"8.35-39";"Villaguay";3331,90038960609;2025;"Ambos Sexos";0;113;"30113"
"9.40-44";"Villaguay";3325,79889087227;2025;"Ambos Sexos";0;113;"30113"
"10.45-49";"Villaguay";3154,72971975534;2025;"Ambos Sexos";0;113;"30113"
"11.50-54";"Villaguay";2789,44159649896;2025;"Ambos Sexos";0;113;"30113"
"12.55-59";"Villaguay";2403,18198790563;2025;"Ambos Sexos";0;113;"30113"
"13.60-64";"Villaguay";2309,39190835628;2025;"Ambos Sexos";0;113;"30113"
"14.65-69";"Villaguay";2162,59271432869;2025;"Ambos Sexos";0;113;"30113"
"15.70-74";"Villaguay";1743,01829833143;2025;"Ambos Sexos";0;113;"30113"
"16.75-79";"Villaguay";1389,29602622692;2025;"Ambos Sexos";0;113;"30113"
"17.80 y más";"Villaguay";1866,30549230935;2025;"Ambos Sexos";0;113;"30113"
"1.0-4";"TOTAL";106158;2010;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";107010;2011;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";107966;2012;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";108978;2013;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";110015;2014;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";111032;2015;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";111153;2016;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";111231;2017;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";111263;2018;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";111238;2019;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";111159;2020;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";111011;2021;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";110806;2022;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";108339,219515678;2023;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";110233;2024;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";109883;2025;"Ambos Sexos";0;30;"30030"
"1.0-4";"TOTAL";51421;2010;"Mujeres";2;30;"30030"
"1.0-4";"TOTAL";51821;2011;"Mujeres";2;30;"30030"
"1.0-4";"TOTAL";52283;2012;"Mujeres";2;30;"30030"
"1.0-4";"TOTAL";52792;2013;"Mujeres";2;30;"30030"
