"anio";"codigo";"localidad";"EDAD_EPIDEMIO";"sexo";"poblacion"
2022;"34";"34-FORMOSA";"7.30-34";"Ambos sexos";42593
2022;"34";"34-FORMOSA";"7.30-34";"Mujeres";21653
2022;"34";"34-FORMOSA";"7.30-34";"Varones";20940
2022;"34";"34-FORMOSA";"8.35-39";"Ambos sexos";35345
2022;"34";"34-FORMOSA";"8.35-39";"Mujeres";18535
2022;"34";"34-FORMOSA";"8.35-39";"Varones";16810
2022;"34";"34-FORMOSA";"9.40-44";"Ambos sexos";35589
2022;"34";"34-FORMOSA";"9.40-44";"Mujeres";18546
2022;"34";"34-FORMOSA";"9.40-44";"Varones";17043
2022;"38";"38-JUJUY";"1.0-4";"Ambos sexos";66696
2022;"38";"38-JUJUY";"1.0-4";"Mujeres";32347
2022;"38";"38-JUJUY";"1.0-4";"Varones";34349
2022;"38";"38-JUJUY";"10.45-49";"Ambos sexos";48795
2022;"38";"38-JUJUY";"10.45-49";"Mujeres";24978
2022;"38";"38-JUJUY";"10.45-49";"Varones";23817
2022;"38";"38-JUJUY";"11.50-54";"Ambos sexos";38909
2022;"38";"38-JUJUY";"11.50-54";"Mujeres";20243
2022;"38";"38-JUJUY";"11.50-54";"Varones";18666
2022;"38";"38-JUJUY";"12.55-59";"Ambos sexos";32827
2022;"38";"38-JUJUY";"12.55-59";"Mujeres";17356
2022;"38";"38-JUJUY";"12.55-59";"Varones";15471
2022;"38";"38-JUJUY";"13.60-64";"Ambos sexos";29001
2022;"38";"38-JUJUY";"13.60-64";"Mujeres";15570
2022;"38";"38-JUJUY";"13.60-64";"Varones";13431
2022;"38";"38-JUJUY";"14.De 65 anios y mas";"Ambos sexos";75116
2022;"38";"38-JUJUY";"14.De 65 anios y mas";"Mujeres";42435
2022;"38";"38-JUJUY";"14.De 65 anios y mas";"Varones";32681
2022;"38";"38-JUJUY";"15.TODAS LAS EDADES";"Ambos sexos";787436
2022;"38";"38-JUJUY";"15.TODAS LAS EDADES";"Mujeres";398215
2022;"38";"38-JUJUY";"15.TODAS LAS EDADES";"Varones";389221
2022;"38";"38-JUJUY";"2.5-9";"Ambos sexos";67314
2022;"38";"38-JUJUY";"2.5-9";"Mujeres";32631
2022;"38";"38-JUJUY";"2.5-9";"Varones";34683
2022;"38";"38-JUJUY";"3.10-14";"Ambos sexos";65861
2022;"38";"38-JUJUY";"3.10-14";"Mujeres";31842
2022;"38";"38-JUJUY";"3.10-14";"Varones";34019
2022;"38";"38-JUJUY";"4.15-19";"Ambos sexos";66984
2022;"38";"38-JUJUY";"4.15-19";"Mujeres";32538
2022;"38";"38-JUJUY";"4.15-19";"Varones";34446
2022;"38";"38-JUJUY";"5.20-24";"Ambos sexos";67121
2022;"38";"38-JUJUY";"5.20-24";"Mujeres";32832
2022;"38";"38-JUJUY";"5.20-24";"Varones";34289
2022;"38";"38-JUJUY";"6.25-29";"Ambos sexos";65519
2022;"38";"38-JUJUY";"6.25-29";"Mujeres";32503
2022;"38";"38-JUJUY";"6.25-29";"Varones";33016
2022;"38";"38-JUJUY";"7.30-34";"Ambos sexos";56872
2022;"38";"38-JUJUY";"7.30-34";"Mujeres";28744
2022;"38";"38-JUJUY";"7.30-34";"Varones";28128
2022;"38";"38-JUJUY";"8.35-39";"Ambos sexos";52323
2022;"38";"38-JUJUY";"8.35-39";"Mujeres";26704
2022;"38";"38-JUJUY";"8.35-39";"Varones";25619
2022;"38";"38-JUJUY";"9.40-44";"Ambos sexos";54098
2022;"38";"38-JUJUY";"9.40-44";"Mujeres";27492
2022;"38";"38-JUJUY";"9.40-44";"Varones";26606
2022;"42";"42-LA PAMPA";"1.0-4";"Ambos sexos";27220
2022;"42";"42-LA PAMPA";"1.0-4";"Mujeres";13209
2022;"42";"42-LA PAMPA";"1.0-4";"Varones";14011
2022;"42";"42-LA PAMPA";"10.45-49";"Ambos sexos";22659
2022;"42";"42-LA PAMPA";"10.45-49";"Mujeres";11430
2022;"42";"42-LA PAMPA";"10.45-49";"Varones";11229
2022;"42";"42-LA PAMPA";"11.50-54";"Ambos sexos";19834
2022;"42";"42-LA PAMPA";"11.50-54";"Mujeres";10098
2022;"42";"42-LA PAMPA";"11.50-54";"Varones";9736
2022;"42";"42-LA PAMPA";"12.55-59";"Ambos sexos";18443
2022;"42";"42-LA PAMPA";"12.55-59";"Mujeres";9393
2022;"42";"42-LA PAMPA";"12.55-59";"Varones";9050
2022;"42";"42-LA PAMPA";"13.60-64";"Ambos sexos";16716
2022;"42";"42-LA PAMPA";"13.60-64";"Mujeres";8541
2022;"42";"42-LA PAMPA";"13.60-64";"Varones";8175
2022;"42";"42-LA PAMPA";"14.De 65 anios y mas";"Ambos sexos";48444
2022;"42";"42-LA PAMPA";"14.De 65 anios y mas";"Mujeres";27031
2022;"42";"42-LA PAMPA";"14.De 65 anios y mas";"Varones";21413
2022;"42";"42-LA PAMPA";"15.TODAS LAS EDADES";"Ambos sexos";364322
2022;"42";"42-LA PAMPA";"15.TODAS LAS EDADES";"Mujeres";183655
2022;"42";"42-LA PAMPA";"15.TODAS LAS EDADES";"Varones";180667
2022;"42";"42-LA PAMPA";"2.5-9";"Ambos sexos";27525
2022;"42";"42-LA PAMPA";"2.5-9";"Mujeres";13351
2022;"42";"42-LA PAMPA";"2.5-9";"Varones";14174
2022;"42";"42-LA PAMPA";"3.10-14";"Ambos sexos";27392
2022;"42";"42-LA PAMPA";"3.10-14";"Mujeres";13269
2022;"42";"42-LA PAMPA";"3.10-14";"Varones";14123
2022;"42";"42-LA PAMPA";"4.15-19";"Ambos sexos";26877
2022;"42";"42-LA PAMPA";"4.15-19";"Mujeres";13189
2022;"42";"42-LA PAMPA";"4.15-19";"Varones";13688
2022;"42";"42-LA PAMPA";"5.20-24";"Ambos sexos";26647
2022;"42";"42-LA PAMPA";"5.20-24";"Mujeres";13022
2022;"42";"42-LA PAMPA";"5.20-24";"Varones";13625
2022;"42";"42-LA PAMPA";"6.25-29";"Ambos sexos";27073
2022;"42";"42-LA PAMPA";"6.25-29";"Mujeres";13277
2022;"42";"42-LA PAMPA";"6.25-29";"Varones";13796
2022;"42";"42-LA PAMPA";"7.30-34";"Ambos sexos";26095
2022;"42";"42-LA PAMPA";"7.30-34";"Mujeres";12985
2022;"42";"42-LA PAMPA";"7.30-34";"Varones";13110
2022;"42";"42-LA PAMPA";"8.35-39";"Ambos sexos";24871
2022;"42";"42-LA PAMPA";"8.35-39";"Mujeres";12531
2022;"42";"42-LA PAMPA";"8.35-39";"Varones";12340
2022;"42";"42-LA PAMPA";"9.40-44";"Ambos sexos";24526
2022;"42";"42-LA PAMPA";"9.40-44";"Mujeres";12329
2022;"42";"42-LA PAMPA";"9.40-44";"Varones";12197
2022;"46";"46-LA RIOJA";"1.0-4";"Ambos sexos";33311
2022;"46";"46-LA RIOJA";"1.0-4";"Mujeres";16157
2022;"46";"46-LA RIOJA";"1.0-4";"Varones";17154
2022;"46";"46-LA RIOJA";"10.45-49";"Ambos sexos";24528
2022;"46";"46-LA RIOJA";"10.45-49";"Mujeres";12402
2022;"46";"46-LA RIOJA";"10.45-49";"Varones";12126
2022;"46";"46-LA RIOJA";"11.50-54";"Ambos sexos";19680
2022;"46";"46-LA RIOJA";"11.50-54";"Mujeres";9963
2022;"46";"46-LA RIOJA";"11.50-54";"Varones";9717
2022;"46";"46-LA RIOJA";"12.55-59";"Ambos sexos";17522
2022;"46";"46-LA RIOJA";"12.55-59";"Mujeres";8900
2022;"46";"46-LA RIOJA";"12.55-59";"Varones";8622
2022;"46";"46-LA RIOJA";"13.60-64";"Ambos sexos";15599
2022;"46";"46-LA RIOJA";"13.60-64";"Mujeres";7954
2022;"46";"46-LA RIOJA";"13.60-64";"Varones";7645
2022;"46";"46-LA RIOJA";"14.De 65 anios y mas";"Ambos sexos";38390
2022;"46";"46-LA RIOJA";"14.De 65 anios y mas";"Mujeres";21274
2022;"46";"46-LA RIOJA";"14.De 65 anios y mas";"Varones";17116
2022;"46";"46-LA RIOJA";"15.TODAS LAS EDADES";"Ambos sexos";403727
2022;"46";"46-LA RIOJA";"15.TODAS LAS EDADES";"Mujeres";202747
2022;"46";"46-LA RIOJA";"15.TODAS LAS EDADES";"Varones";200980
2022;"46";"46-LA RIOJA";"2.5-9";"Ambos sexos";32246
2022;"46";"46-LA RIOJA";"2.5-9";"Mujeres";15647
2022;"46";"46-LA RIOJA";"2.5-9";"Varones";16599
2022;"46";"46-LA RIOJA";"3.10-14";"Ambos sexos";30905
2022;"46";"46-LA RIOJA";"3.10-14";"Mujeres";14918
2022;"46";"46-LA RIOJA";"3.10-14";"Varones";15987
2022;"46";"46-LA RIOJA";"4.15-19";"Ambos sexos";31145
2022;"46";"46-LA RIOJA";"4.15-19";"Mujeres";15410
2022;"46";"46-LA RIOJA";"4.15-19";"Varones";15735
2022;"46";"46-LA RIOJA";"5.20-24";"Ambos sexos";33661
2022;"46";"46-LA RIOJA";"5.20-24";"Mujeres";16706
2022;"46";"46-LA RIOJA";"5.20-24";"Varones";16955
2022;"46";"46-LA RIOJA";"6.25-29";"Ambos sexos";36470
2022;"46";"46-LA RIOJA";"6.25-29";"Mujeres";18044
2022;"46";"46-LA RIOJA";"6.25-29";"Varones";18426
2022;"46";"46-LA RIOJA";"7.30-34";"Ambos sexos";33672
2022;"46";"46-LA RIOJA";"7.30-34";"Mujeres";16882
2022;"46";"46-LA RIOJA";"7.30-34";"Varones";16790
2022;"46";"46-LA RIOJA";"8.35-39";"Ambos sexos";28761
2022;"46";"46-LA RIOJA";"8.35-39";"Mujeres";14480
2022;"46";"46-LA RIOJA";"8.35-39";"Varones";14281
2022;"46";"46-LA RIOJA";"9.40-44";"Ambos sexos";27837
2022;"46";"46-LA RIOJA";"9.40-44";"Mujeres";14010
2022;"46";"46-LA RIOJA";"9.40-44";"Varones";13827
2022;"50";"50-MENDOZA";"1.0-4";"Ambos sexos";165217
2022;"50";"50-MENDOZA";"1.0-4";"Mujeres";80161
2022;"50";"50-MENDOZA";"1.0-4";"Varones";85056
2022;"50";"50-MENDOZA";"10.45-49";"Ambos sexos";121387
2022;"50";"50-MENDOZA";"10.45-49";"Mujeres";62062
2022;"50";"50-MENDOZA";"10.45-49";"Varones";59325
2022;"50";"50-MENDOZA";"11.50-54";"Ambos sexos";101699
2022;"50";"50-MENDOZA";"11.50-54";"Mujeres";52482
2022;"50";"50-MENDOZA";"11.50-54";"Varones";49217
2022;"50";"50-MENDOZA";"12.55-59";"Ambos sexos";89678
2022;"50";"50-MENDOZA";"12.55-59";"Mujeres";46964
2022;"50";"50-MENDOZA";"12.55-59";"Varones";42714
2022;"50";"50-MENDOZA";"13.60-64";"Ambos sexos";82330
2022;"50";"50-MENDOZA";"13.60-64";"Mujeres";43930
2022;"50";"50-MENDOZA";"13.60-64";"Varones";38400
2022;"50";"50-MENDOZA";"14.De 65 anios y mas";"Ambos sexos";247418
2022;"50";"50-MENDOZA";"14.De 65 anios y mas";"Mujeres";143404
2022;"50";"50-MENDOZA";"14.De 65 anios y mas";"Varones";104014
2022;"50";"50-MENDOZA";"15.TODAS LAS EDADES";"Ambos sexos";2030061
2022;"50";"50-MENDOZA";"15.TODAS LAS EDADES";"Mujeres";1030615
2022;"50";"50-MENDOZA";"15.TODAS LAS EDADES";"Varones";999446
2022;"50";"50-MENDOZA";"2.5-9";"Ambos sexos";168386
2022;"50";"50-MENDOZA";"2.5-9";"Mujeres";81674
2022;"50";"50-MENDOZA";"2.5-9";"Varones";86712
2022;"50";"50-MENDOZA";"3.10-14";"Ambos sexos";164303
2022;"50";"50-MENDOZA";"3.10-14";"Mujeres";79515
2022;"50";"50-MENDOZA";"3.10-14";"Varones";84788
2022;"50";"50-MENDOZA";"4.15-19";"Ambos sexos";153155
2022;"50";"50-MENDOZA";"4.15-19";"Mujeres";74454
2022;"50";"50-MENDOZA";"4.15-19";"Varones";78701
2022;"50";"50-MENDOZA";"5.20-24";"Ambos sexos";151718
2022;"50";"50-MENDOZA";"5.20-24";"Mujeres";74388
2022;"50";"50-MENDOZA";"5.20-24";"Varones";77330
2022;"50";"50-MENDOZA";"6.25-29";"Ambos sexos";156946
2022;"50";"50-MENDOZA";"6.25-29";"Mujeres";77490
2022;"50";"50-MENDOZA";"6.25-29";"Varones";79456
2022;"50";"50-MENDOZA";"7.30-34";"Ambos sexos";154049
2022;"50";"50-MENDOZA";"7.30-34";"Mujeres";76596
2022;"50";"50-MENDOZA";"7.30-34";"Varones";77453
2022;"50";"50-MENDOZA";"8.35-39";"Ambos sexos";140321
2022;"50";"50-MENDOZA";"8.35-39";"Mujeres";70117
2022;"50";"50-MENDOZA";"8.35-39";"Varones";70204
2022;"50";"50-MENDOZA";"9.40-44";"Ambos sexos";133454
2022;"50";"50-MENDOZA";"9.40-44";"Mujeres";67378
2022;"50";"50-MENDOZA";"9.40-44";"Varones";66076
2022;"54";"54-MISIONES";"1.0-4";"Ambos sexos";118758
2022;"54";"54-MISIONES";"1.0-4";"Mujeres";57623
2022;"54";"54-MISIONES";"1.0-4";"Varones";61135
2022;"54";"54-MISIONES";"10.45-49";"Ambos sexos";68939
2022;"54";"54-MISIONES";"10.45-49";"Mujeres";35177
2022;"54";"54-MISIONES";"10.45-49";"Varones";33762
2022;"54";"54-MISIONES";"11.50-54";"Ambos sexos";58377
2022;"54";"54-MISIONES";"11.50-54";"Mujeres";29856
2022;"54";"54-MISIONES";"11.50-54";"Varones";28521
2022;"54";"54-MISIONES";"12.55-59";"Ambos sexos";53523
2022;"54";"54-MISIONES";"12.55-59";"Mujeres";27240
2022;"54";"54-MISIONES";"12.55-59";"Varones";26283
2022;"54";"54-MISIONES";"13.60-64";"Ambos sexos";48024
2022;"54";"54-MISIONES";"13.60-64";"Mujeres";24384
2022;"54";"54-MISIONES";"13.60-64";"Varones";23640
2022;"54";"54-MISIONES";"14.De 65 anios y mas";"Ambos sexos";109016
2022;"54";"54-MISIONES";"14.De 65 anios y mas";"Mujeres";59677
2022;"54";"54-MISIONES";"14.De 65 anios y mas";"Varones";49339
2022;"54";"54-MISIONES";"15.TODAS LAS EDADES";"Ambos sexos";1288476
2022;"54";"54-MISIONES";"15.TODAS LAS EDADES";"Mujeres";645290
2022;"54";"54-MISIONES";"15.TODAS LAS EDADES";"Varones";643186
2022;"54";"54-MISIONES";"2.5-9";"Ambos sexos";120112
2022;"54";"54-MISIONES";"2.5-9";"Mujeres";58334
2022;"54";"54-MISIONES";"2.5-9";"Varones";61778
2022;"54";"54-MISIONES";"3.10-14";"Ambos sexos";116369
2022;"54";"54-MISIONES";"3.10-14";"Mujeres";56458
2022;"54";"54-MISIONES";"3.10-14";"Varones";59911
2022;"54";"54-MISIONES";"4.15-19";"Ambos sexos";115245
2022;"54";"54-MISIONES";"4.15-19";"Mujeres";56099
2022;"54";"54-MISIONES";"4.15-19";"Varones";59146
2022;"54";"54-MISIONES";"5.20-24";"Ambos sexos";117491
2022;"54";"54-MISIONES";"5.20-24";"Mujeres";57379
2022;"54";"54-MISIONES";"5.20-24";"Varones";60112
2022;"54";"54-MISIONES";"6.25-29";"Ambos sexos";111920
2022;"54";"54-MISIONES";"6.25-29";"Mujeres";55318
2022;"54";"54-MISIONES";"6.25-29";"Varones";56602
2022;"54";"54-MISIONES";"7.30-34";"Ambos sexos";93021
2022;"54";"54-MISIONES";"7.30-34";"Mujeres";47064
2022;"54";"54-MISIONES";"7.30-34";"Varones";45957
2022;"54";"54-MISIONES";"8.35-39";"Ambos sexos";80423
2022;"54";"54-MISIONES";"8.35-39";"Mujeres";41187
2022;"54";"54-MISIONES";"8.35-39";"Varones";39236
2022;"54";"54-MISIONES";"9.40-44";"Ambos sexos";77258
2022;"54";"54-MISIONES";"9.40-44";"Mujeres";39494
2022;"54";"54-MISIONES";"9.40-44";"Varones";37764
2022;"58";"58-NEUQUÉN";"1.0-4";"Ambos sexos";55877
2022;"58";"58-NEUQUÉN";"1.0-4";"Mujeres";27092
2022;"58";"58-NEUQUÉN";"1.0-4";"Varones";28785
2022;"58";"58-NEUQUÉN";"10.45-49";"Ambos sexos";44175
2022;"58";"58-NEUQUÉN";"10.45-49";"Mujeres";22536
2022;"58";"58-NEUQUÉN";"10.45-49";"Varones";21639
2022;"58";"58-NEUQUÉN";"11.50-54";"Ambos sexos";36826
2022;"58";"58-NEUQUÉN";"11.50-54";"Mujeres";18993
2022;"58";"58-NEUQUÉN";"11.50-54";"Varones";17833
2022;"58";"58-NEUQUÉN";"12.55-59";"Ambos sexos";32106
2022;"58";"58-NEUQUÉN";"12.55-59";"Mujeres";16746
2022;"58";"58-NEUQUÉN";"12.55-59";"Varones";15360
2022;"58";"58-NEUQUÉN";"13.60-64";"Ambos sexos";27988
2022;"58";"58-NEUQUÉN";"13.60-64";"Mujeres";14661
2022;"58";"58-NEUQUÉN";"13.60-64";"Varones";13327
2022;"58";"58-NEUQUÉN";"14.De 65 anios y mas";"Ambos sexos";65583
2022;"58";"58-NEUQUÉN";"14.De 65 anios y mas";"Mujeres";36652
2022;"58";"58-NEUQUÉN";"14.De 65 anios y mas";"Varones";28931
2022;"58";"58-NEUQUÉN";"15.TODAS LAS EDADES";"Ambos sexos";680726
2022;"58";"58-NEUQUÉN";"15.TODAS LAS EDADES";"Mujeres";342520
2022;"58";"58-NEUQUÉN";"15.TODAS LAS EDADES";"Varones";338206
2022;"58";"58-NEUQUÉN";"2.5-9";"Ambos sexos";57710
2022;"58";"58-NEUQUÉN";"2.5-9";"Mujeres";28010
2022;"58";"58-NEUQUÉN";"2.5-9";"Varones";29700
2022;"58";"58-NEUQUÉN";"3.10-14";"Ambos sexos";56988
2022;"58";"58-NEUQUÉN";"3.10-14";"Mujeres";27633
2022;"58";"58-NEUQUÉN";"3.10-14";"Varones";29355
2022;"58";"58-NEUQUÉN";"4.15-19";"Ambos sexos";52574
2022;"58";"58-NEUQUÉN";"4.15-19";"Mujeres";25606
2022;"58";"58-NEUQUÉN";"4.15-19";"Varones";26968
2022;"58";"58-NEUQUÉN";"5.20-24";"Ambos sexos";50541
2022;"58";"58-NEUQUÉN";"5.20-24";"Mujeres";24640
2022;"58";"58-NEUQUÉN";"5.20-24";"Varones";25901
2022;"58";"58-NEUQUÉN";"6.25-29";"Ambos sexos";52062
2022;"58";"58-NEUQUÉN";"6.25-29";"Mujeres";25530
2022;"58";"58-NEUQUÉN";"6.25-29";"Varones";26532
2022;"58";"58-NEUQUÉN";"7.30-34";"Ambos sexos";51476
2022;"58";"58-NEUQUÉN";"7.30-34";"Mujeres";25470
2022;"58";"58-NEUQUÉN";"7.30-34";"Varones";26006
2022;"58";"58-NEUQUÉN";"8.35-39";"Ambos sexos";48861
2022;"58";"58-NEUQUÉN";"8.35-39";"Mujeres";24597
2022;"58";"58-NEUQUÉN";"8.35-39";"Varones";24264
2022;"58";"58-NEUQUÉN";"9.40-44";"Ambos sexos";47959
2022;"58";"58-NEUQUÉN";"9.40-44";"Mujeres";24354
2022;"58";"58-NEUQUÉN";"9.40-44";"Varones";23605
2022;"62";"62-RÍO NEGRO";"1.0-4";"Ambos sexos";60133
2022;"62";"62-RÍO NEGRO";"1.0-4";"Mujeres";29177
2022;"62";"62-RÍO NEGRO";"1.0-4";"Varones";30956
2022;"62";"62-RÍO NEGRO";"10.45-49";"Ambos sexos";48848
2022;"62";"62-RÍO NEGRO";"10.45-49";"Mujeres";24702
2022;"62";"62-RÍO NEGRO";"10.45-49";"Varones";24146
2022;"62";"62-RÍO NEGRO";"11.50-54";"Ambos sexos";40664
2022;"62";"62-RÍO NEGRO";"11.50-54";"Mujeres";20584
2022;"62";"62-RÍO NEGRO";"11.50-54";"Varones";20080
2022;"62";"62-RÍO NEGRO";"12.55-59";"Ambos sexos";36416
2022;"62";"62-RÍO NEGRO";"12.55-59";"Mujeres";18700
2022;"62";"62-RÍO NEGRO";"12.55-59";"Varones";17716
2022;"62";"62-RÍO NEGRO";"13.60-64";"Ambos sexos";32670
2022;"62";"62-RÍO NEGRO";"13.60-64";"Mujeres";16900
2022;"62";"62-RÍO NEGRO";"13.60-64";"Varones";15770
2022;"62";"62-RÍO NEGRO";"14.De 65 anios y mas";"Ambos sexos";84828
2022;"62";"62-RÍO NEGRO";"14.De 65 anios y mas";"Mujeres";46740
2022;"62";"62-RÍO NEGRO";"14.De 65 anios y mas";"Varones";38088
2022;"62";"62-RÍO NEGRO";"15.TODAS LAS EDADES";"Ambos sexos";766387
2022;"62";"62-RÍO NEGRO";"15.TODAS LAS EDADES";"Mujeres";384194
2022;"62";"62-RÍO NEGRO";"15.TODAS LAS EDADES";"Varones";382193
2022;"62";"62-RÍO NEGRO";"2.5-9";"Ambos sexos";61454
2022;"62";"62-RÍO NEGRO";"2.5-9";"Mujeres";29802
2022;"62";"62-RÍO NEGRO";"2.5-9";"Varones";31652
2022;"62";"62-RÍO NEGRO";"3.10-14";"Ambos sexos";60404
2022;"62";"62-RÍO NEGRO";"3.10-14";"Mujeres";29190
2022;"62";"62-RÍO NEGRO";"3.10-14";"Varones";31214
2022;"62";"62-RÍO NEGRO";"4.15-19";"Ambos sexos";58721
2022;"62";"62-RÍO NEGRO";"4.15-19";"Mujeres";28465
2022;"62";"62-RÍO NEGRO";"4.15-19";"Varones";30256
2022;"62";"62-RÍO NEGRO";"5.20-24";"Ambos sexos";57635
2022;"62";"62-RÍO NEGRO";"5.20-24";"Mujeres";28030
2022;"62";"62-RÍO NEGRO";"5.20-24";"Varones";29605
2022;"62";"62-RÍO NEGRO";"6.25-29";"Ambos sexos";58502
2022;"62";"62-RÍO NEGRO";"6.25-29";"Mujeres";28691
2022;"62";"62-RÍO NEGRO";"6.25-29";"Varones";29811
2022;"62";"62-RÍO NEGRO";"7.30-34";"Ambos sexos";56733
2022;"62";"62-RÍO NEGRO";"7.30-34";"Mujeres";28131
2022;"62";"62-RÍO NEGRO";"7.30-34";"Varones";28602
2022;"62";"62-RÍO NEGRO";"8.35-39";"Ambos sexos";54872
2022;"62";"62-RÍO NEGRO";"8.35-39";"Mujeres";27491
2022;"62";"62-RÍO NEGRO";"8.35-39";"Varones";27381
2022;"62";"62-RÍO NEGRO";"9.40-44";"Ambos sexos";54507
2022;"62";"62-RÍO NEGRO";"9.40-44";"Mujeres";27591
2022;"62";"62-RÍO NEGRO";"9.40-44";"Varones";26916
2022;"66";"66-SALTA";"1.0-4";"Ambos sexos";135858
2022;"66";"66-SALTA";"1.0-4";"Mujeres";65937
2022;"66";"66-SALTA";"1.0-4";"Varones";69921
2022;"66";"66-SALTA";"10.45-49";"Ambos sexos";81492
2022;"66";"66-SALTA";"10.45-49";"Mujeres";42027
2022;"66";"66-SALTA";"10.45-49";"Varones";39465
2022;"66";"66-SALTA";"11.50-54";"Ambos sexos";67196
2022;"66";"66-SALTA";"11.50-54";"Mujeres";34721
2022;"66";"66-SALTA";"11.50-54";"Varones";32475
2022;"66";"66-SALTA";"12.55-59";"Ambos sexos";57880
2022;"66";"66-SALTA";"12.55-59";"Mujeres";30009
2022;"66";"66-SALTA";"12.55-59";"Varones";27871
2022;"66";"66-SALTA";"13.60-64";"Ambos sexos";50321
2022;"66";"66-SALTA";"13.60-64";"Mujeres";26405
2022;"66";"66-SALTA";"13.60-64";"Varones";23916
2022;"66";"66-SALTA";"14.De 65 anios y mas";"Ambos sexos";129177
2022;"66";"66-SALTA";"14.De 65 anios y mas";"Mujeres";72575
2022;"66";"66-SALTA";"14.De 65 anios y mas";"Varones";56602
2022;"66";"66-SALTA";"15.TODAS LAS EDADES";"Ambos sexos";1459378
2022;"66";"66-SALTA";"15.TODAS LAS EDADES";"Mujeres";737293
2022;"66";"66-SALTA";"15.TODAS LAS EDADES";"Varones";722085
2022;"66";"66-SALTA";"2.5-9";"Ambos sexos";136470
2022;"66";"66-SALTA";"2.5-9";"Mujeres";66337
2022;"66";"66-SALTA";"2.5-9";"Varones";70133
2022;"66";"66-SALTA";"3.10-14";"Ambos sexos";132123
2022;"66";"66-SALTA";"3.10-14";"Mujeres";64245
2022;"66";"66-SALTA";"3.10-14";"Varones";67878
2022;"66";"66-SALTA";"4.15-19";"Ambos sexos";127058
2022;"66";"66-SALTA";"4.15-19";"Mujeres";62334
2022;"66";"66-SALTA";"4.15-19";"Varones";64724
2022;"66";"66-SALTA";"5.20-24";"Ambos sexos";126835
2022;"66";"66-SALTA";"5.20-24";"Mujeres";62395
2022;"66";"66-SALTA";"5.20-24";"Varones";64440
2022;"66";"66-SALTA";"6.25-29";"Ambos sexos";123575
2022;"66";"66-SALTA";"6.25-29";"Mujeres";61378
2022;"66";"66-SALTA";"6.25-29";"Varones";62197
2022;"66";"66-SALTA";"7.30-34";"Ambos sexos";106657
2022;"66";"66-SALTA";"7.30-34";"Mujeres";53992
2022;"66";"66-SALTA";"7.30-34";"Varones";52665
2022;"66";"66-SALTA";"8.35-39";"Ambos sexos";93682
2022;"66";"66-SALTA";"8.35-39";"Mujeres";48097
2022;"66";"66-SALTA";"8.35-39";"Varones";45585
2022;"66";"66-SALTA";"9.40-44";"Ambos sexos";91054
2022;"66";"66-SALTA";"9.40-44";"Mujeres";46841
2022;"66";"66-SALTA";"9.40-44";"Varones";44213
2022;"70";"70-SAN JUAN";"1.0-4";"Ambos sexos";66877
2022;"70";"70-SAN JUAN";"1.0-4";"Mujeres";32448
2022;"70";"70-SAN JUAN";"1.0-4";"Varones";34429
2022;"70";"70-SAN JUAN";"10.45-49";"Ambos sexos";47709
2022;"70";"70-SAN JUAN";"10.45-49";"Mujeres";24094
2022;"70";"70-SAN JUAN";"10.45-49";"Varones";23615
2022;"70";"70-SAN JUAN";"11.50-54";"Ambos sexos";39631
2022;"70";"70-SAN JUAN";"11.50-54";"Mujeres";20380
2022;"70";"70-SAN JUAN";"11.50-54";"Varones";19251
2022;"70";"70-SAN JUAN";"12.55-59";"Ambos sexos";34233
2022;"70";"70-SAN JUAN";"12.55-59";"Mujeres";17879
2022;"70";"70-SAN JUAN";"12.55-59";"Varones";16354
2022;"70";"70-SAN JUAN";"13.60-64";"Ambos sexos";31096
2022;"70";"70-SAN JUAN";"13.60-64";"Mujeres";16643
2022;"70";"70-SAN JUAN";"13.60-64";"Varones";14453
2022;"70";"70-SAN JUAN";"14.De 65 anios y mas";"Ambos sexos";86769
2022;"70";"70-SAN JUAN";"14.De 65 anios y mas";"Mujeres";50039
2022;"70";"70-SAN JUAN";"14.De 65 anios y mas";"Varones";36730
2022;"70";"70-SAN JUAN";"15.TODAS LAS EDADES";"Ambos sexos";797697
2022;"70";"70-SAN JUAN";"15.TODAS LAS EDADES";"Mujeres";401802
2022;"70";"70-SAN JUAN";"15.TODAS LAS EDADES";"Varones";395895
2022;"70";"70-SAN JUAN";"2.5-9";"Ambos sexos";66214
2022;"70";"70-SAN JUAN";"2.5-9";"Mujeres";32014
2022;"70";"70-SAN JUAN";"2.5-9";"Varones";34200
2022;"70";"70-SAN JUAN";"3.10-14";"Ambos sexos";67090
2022;"70";"70-SAN JUAN";"3.10-14";"Mujeres";32219
2022;"70";"70-SAN JUAN";"3.10-14";"Varones";34871
2022;"70";"70-SAN JUAN";"4.15-19";"Ambos sexos";66569
2022;"70";"70-SAN JUAN";"4.15-19";"Mujeres";32038
2022;"70";"70-SAN JUAN";"4.15-19";"Varones";34531
2022;"70";"70-SAN JUAN";"5.20-24";"Ambos sexos";65325
2022;"70";"70-SAN JUAN";"5.20-24";"Mujeres";31746
2022;"70";"70-SAN JUAN";"5.20-24";"Varones";33579
2022;"70";"70-SAN JUAN";"6.25-29";"Ambos sexos";64186
2022;"70";"70-SAN JUAN";"6.25-29";"Mujeres";31640
2022;"70";"70-SAN JUAN";"6.25-29";"Varones";32546
2022;"70";"70-SAN JUAN";"7.30-34";"Ambos sexos";58056
